,s-3,s-2,s-1,a,r
1122,8,9,1,5,-1
1123,9,1,5,0,0
1124,1,5,0,3,1
1125,5,0,3,7,-1
1126,0,3,7,9,-1
1127,3,7,9,8,1
1128,7,9,8,4,-1
1129,9,8,4,1,0
1130,8,4,1,2,1
1131,4,1,2,4,-1
1132,1,2,4,7,0
1133,2,4,7,9,0
1134,4,7,9,2,1
1135,7,9,2,2,1
1136,9,2,2,5,-1
1137,2,2,5,7,-1
1138,2,5,7,2,1
1139,5,7,2,2,1
1140,7,2,2,3,1
1141,2,2,3,7,0
1142,2,3,7,1,1
1143,3,7,1,6,-1
1144,7,1,6,7,0
1145,1,6,7,2,-1
1146,6,7,2,3,1
1147,7,2,3,7,0
1148,2,3,7,1,0
1149,3,7,1,4,-1
1150,7,1,4,5,-1
1151,1,4,5,1,0
1152,4,5,1,3,1
1153,5,1,3,3,1
1154,1,3,3,3,1
1155,3,3,3,6,-1
1156,3,3,6,7,0
1157,3,6,7,9,1
1158,6,7,9,2,0
1159,7,9,2,9,1
1160,9,2,9,7,0
1161,2,9,7,0,1
1162,9,7,0,7,0
1163,7,0,7,1,1
1164,0,7,1,9,1
1165,7,1,9,8,0
1166,1,9,8,9,1
1167,9,8,9,3,1
1168,8,9,3,3,-1
1169,9,3,3,5,-1
1170,3,3,5,3,1
1171,3,5,3,8,0
1172,5,3,8,3,1
1173,3,8,3,9,-1
1174,8,3,9,5,-1
1175,3,9,5,8,1
1176,9,5,8,3,-1
1177,5,8,3,8,1
1178,8,3,8,1,0
1179,3,8,1,1,0
1180,8,1,1,0,-1
1181,1,1,0,2,1
1182,1,0,2,8,1
1183,0,2,8,3,1
1184,2,8,3,9,1
1185,8,3,9,9,1
1186,3,9,9,7,1
1187,9,9,7,0,0
1188,9,7,0,3,1
1189,7,0,3,3,1
1190,0,3,3,5,-1
1191,3,3,5,3,1
1192,3,5,3,2,-1
1193,5,3,2,1,1
1194,3,2,1,1,0
1195,2,1,1,0,-1
1196,1,1,0,2,1
1197,1,0,2,0,0
1198,0,2,0,0,-1
1199,2,0,0,3,0
1200,0,0,3,8,-1
1201,0,3,8,0,0
1202,3,8,0,7,0
1203,8,0,7,3,-1
1204,0,7,3,3,-1
1205,7,3,3,3,1
1206,3,3,3,2,1
1207,3,3,2,9,1
1208,3,2,9,7,0
1209,2,9,7,2,1
1210,9,7,2,8,0
1211,7,2,8,1,0
1212,2,8,1,5,-1
1213,8,1,5,0,0
1214,1,5,0,7,0
1215,5,0,7,1,-1
1216,0,7,1,1,0
1217,7,1,1,2,1
1218,1,1,2,1,0
1219,1,2,1,1,0
1220,2,1,1,4,-1
1221,1,1,4,8,1
1222,1,4,8,4,-1
1223,4,8,4,8,1
1224,8,4,8,9,1
1225,4,8,9,4,-1
1226,8,9,4,7,0
1227,9,4,7,8,-1
1228,4,7,8,9,-1
1229,7,8,9,9,0
1230,8,9,9,8,0
1231,9,9,8,6,0
1232,9,8,6,6,0
1233,8,6,6,7,0
1234,6,6,7,3,1
1235,6,7,3,9,1
1236,7,3,9,3,1
1237,3,9,3,1,0
1238,9,3,1,4,-1
1239,3,1,4,0,-1
1240,1,4,0,9,0
1241,4,0,9,8,-1
1242,0,9,8,0,-1
1243,9,8,0,9,1
1244,8,0,9,8,1
1245,0,9,8,7,-1
1246,9,8,7,2,1
1247,8,7,2,9,1
1248,7,2,9,0,0
1249,2,9,0,9,1
1250,9,0,9,0,0
1251,0,9,0,8,0
1252,9,0,8,4,1
1253,0,8,4,9,1
1254,8,4,9,0,1
1255,4,9,0,1,0
1256,9,0,1,7,-1
1257,0,1,7,1,-1
1258,1,7,1,6,-1
1259,7,1,6,4,1
1260,1,6,4,0,-1
1261,6,4,0,8,-1
1262,4,0,8,0,-1
1263,0,8,0,7,0
1264,8,0,7,4,-1
1265,0,7,4,8,1
1266,7,4,8,9,1
1267,4,8,9,4,1
1268,8,9,4,7,0
1269,9,4,7,2,-1
1270,4,7,2,8,1
1271,7,2,8,0,-1
1272,2,8,0,9,1
1273,8,0,9,5,-1
1274,0,9,5,6,-1
1275,9,5,6,6,-1
1276,5,6,6,7,0
1277,6,6,7,1,0
1278,6,7,1,9,0
1279,7,1,9,8,0
1280,1,9,8,2,1
1281,9,8,2,4,-1
1282,8,2,4,0,-1
1283,2,4,0,9,1
1284,4,0,9,1,1
1285,0,9,1,9,-1
1286,9,1,9,6,-1
1287,1,9,6,0,0
1288,9,6,0,1,0
1289,6,0,1,0,-1
1290,0,1,0,4,-1
1291,1,0,4,1,0
1292,0,4,1,2,1
1293,4,1,2,8,-1
1294,1,2,8,7,-1
1295,2,8,7,4,1
1296,8,7,4,9,1
1297,7,4,9,1,0
1298,4,9,1,7,0
1299,9,1,7,7,-1
1300,1,7,7,1,0
1301,7,7,1,0,-1
1302,7,1,0,9,-1
1303,1,0,9,3,1
1304,0,9,3,8,1
1305,9,3,8,2,0
1306,3,8,2,2,0
1307,8,2,2,3,-1
1308,2,2,3,2,1
1309,2,3,2,4,-1
1310,3,2,4,2,-1
1311,2,4,2,5,-1
1312,4,2,5,3,1
1313,2,5,3,9,1
1314,5,3,9,7,1
1315,3,9,7,3,1
1316,9,7,3,9,1
1317,7,3,9,6,-1
1318,3,9,6,9,1
1319,9,6,9,2,0
1320,6,9,2,2,1
1321,9,2,2,3,1
1322,2,2,3,1,0
1323,2,3,1,8,0
1324,3,1,8,0,-1
1325,1,8,0,2,1
1326,8,0,2,3,1
1327,0,2,3,9,1
1328,2,3,9,3,1
1329,3,9,3,7,0
1330,9,3,7,0,-1
1331,3,7,0,2,0
1332,7,0,2,9,-1
1333,0,2,9,4,1
1334,2,9,4,9,1
1335,9,4,9,3,1
1336,4,9,3,3,1
1337,9,3,3,8,-1
1338,3,3,8,9,1
1339,3,8,9,2,1
1340,8,9,2,2,-1
1341,9,2,2,4,1
1342,2,2,4,3,1
1343,2,4,3,5,1
1344,4,3,5,3,-1
1345,3,5,3,3,1
1346,5,3,3,2,1
1347,3,3,2,8,0
1348,3,2,8,5,0
1349,2,8,5,4,-1
1350,8,5,4,2,1
1351,5,4,2,6,-1
1352,4,2,6,8,1
1353,2,6,8,8,1
1354,6,8,8,3,1
1355,8,8,3,9,1
1356,8,3,9,3,1
1357,3,9,3,1,0
1358,9,3,1,2,-1
1359,3,1,2,5,-1
1360,1,2,5,1,0
1361,2,5,1,9,1
1362,5,1,9,0,-1
1363,1,9,0,2,1
1364,9,0,2,2,-1
1365,0,2,2,1,0
1366,2,2,1,8,1
1367,2,1,8,9,1
1368,1,8,9,9,1
1369,8,9,9,7,0
1370,9,9,7,1,-1
1371,9,7,1,2,1
1372,7,1,2,3,1
1373,1,2,3,8,1
1374,2,3,8,9,-1
1375,3,8,9,3,1
1376,8,9,3,2,1
1377,9,3,2,6,-1
1378,3,2,6,7,0
1379,2,6,7,7,0
1380,6,7,7,1,0
1381,7,7,1,1,0
1382,7,1,1,2,1
1383,1,1,2,5,0
1384,1,2,5,9,0
1385,2,5,9,4,-1
1386,5,9,4,8,1
1387,9,4,8,9,1
1388,4,8,9,5,1
1389,8,9,5,9,1
1390,9,5,9,8,1
1391,5,9,8,9,1
1392,9,8,9,5,-1
1393,8,9,5,9,1
1394,9,5,9,3,1
1395,5,9,3,8,1
1396,9,3,8,3,1
1397,3,8,3,2,-1
1398,8,3,2,9,0
1399,3,2,9,9,1
1400,2,9,9,9,0
1401,9,9,9,9,1
1402,9,9,9,5,-1
1403,9,9,5,8,0
1404,9,5,8,8,1
1405,5,8,8,5,-1
1406,8,8,5,3,1
1407,8,5,3,5,-1
1408,5,3,5,3,1
1409,3,5,3,1,0
1410,5,3,1,3,0
1411,3,1,3,7,0
1412,1,3,7,9,1
1413,3,7,9,7,0
1414,7,9,7,9,-1
1415,9,7,9,6,-1
1416,7,9,6,2,1
1417,9,6,2,7,-1
1418,6,2,7,3,1
1419,2,7,3,6,1
1420,7,3,6,9,1
1421,3,6,9,8,0
1422,6,9,8,2,1
1423,9,8,2,3,1
1424,8,2,3,2,1
1425,2,3,2,5,1
1426,3,2,5,9,1
1427,2,5,9,6,0
1428,5,9,6,8,1
1429,9,6,8,3,-1
1430,6,8,3,9,1
1431,8,3,9,4,-1
1432,3,9,4,3,-1
1433,9,4,3,3,-1
1434,4,3,3,5,-1
1435,3,3,5,6,-1
1436,3,5,6,2,1
1437,5,6,2,3,0
1438,6,2,3,1,0
1439,2,3,1,3,1
1440,3,1,3,0,1
1441,1,3,0,7,0
1442,3,0,7,8,1
1443,0,7,8,7,0
1444,7,8,7,3,1
1445,8,7,3,2,0
1446,7,3,2,4,-1
1447,3,2,4,1,0
1448,2,4,1,3,1
1449,4,1,3,9,1
1450,1,3,9,9,1
1451,3,9,9,2,0
1452,9,9,2,2,1
1453,9,2,2,8,1
1454,2,2,8,3,1
1455,2,8,3,1,-1
1456,8,3,1,3,1
1457,3,1,3,5,1
1458,1,3,5,9,1
1459,3,5,9,0,-1
1460,5,9,0,7,1
1461,9,0,7,4,-1
1462,0,7,4,7,-1
1463,7,4,7,2,1
1464,4,7,2,7,1
1465,7,2,7,8,0
1466,2,7,8,4,-1
1467,7,8,4,2,1
1468,8,4,2,7,0
1469,4,2,7,3,-1
1470,2,7,3,9,1
1471,7,3,9,1,0
1472,3,9,1,6,-1
1473,9,1,6,0,-1
1474,1,6,0,0,-1
1475,6,0,0,4,1
1476,0,0,4,2,1
1477,0,4,2,7,0
1478,4,2,7,8,0
1479,2,7,8,4,-1
1480,7,8,4,2,1
1481,8,4,2,9,-1
1482,4,2,9,1,-1
1483,2,9,1,4,1
1484,9,1,4,3,1
1485,1,4,3,7,-1
1486,4,3,7,2,1
1487,3,7,2,0,-1
1488,7,2,0,9,1
1489,2,0,9,1,0
1490,0,9,1,6,-1
1491,9,1,6,2,0
1492,1,6,2,9,1
1493,6,2,9,2,1
1494,2,9,2,6,-1
1495,9,2,6,9,1
1496,2,6,9,8,1
1497,6,9,8,1,0
1498,9,8,1,0,-1
1499,8,1,0,2,1
1500,1,0,2,1,0
1501,0,2,1,1,0
1502,2,1,1,3,1
1503,1,1,3,4,-1
1504,1,3,4,1,0
1505,3,4,1,9,1
1506,4,1,9,8,1
1507,1,9,8,5,-1
1508,9,8,5,4,0
1509,8,5,4,0,-1
1510,5,4,0,2,1
1511,4,0,2,0,-1
1512,0,2,0,3,1
1513,2,0,3,3,0
1514,0,3,3,3,1
1515,3,3,3,3,0
1516,3,3,3,8,1
1517,3,3,8,2,1
1518,3,8,2,6,-1
1519,8,2,6,6,0
1520,2,6,6,2,1
1521,6,6,2,8,-1
1522,6,2,8,8,0
1523,2,8,8,7,-1
1524,8,8,7,3,1
1525,8,7,3,0,-1
1526,7,3,0,9,-1
1527,3,0,9,8,1
1528,0,9,8,2,-1
1529,9,8,2,5,1
1530,8,2,5,5,-1
1531,2,5,5,8,1
1532,5,5,8,9,0
1533,5,8,9,9,-1
1534,8,9,9,2,1
1535,9,9,2,2,0
1536,9,2,2,9,0
1537,2,2,9,3,0
1538,2,9,3,8,0
1539,9,3,8,8,0
1540,3,8,8,5,-1
1541,8,8,5,1,0
1542,8,5,1,4,-1
1543,5,1,4,9,1
1544,1,4,9,1,0
1545,4,9,1,7,0
1546,9,1,7,1,0
1547,1,7,1,9,1
1548,7,1,9,9,1
1549,1,9,9,3,1
1550,9,9,3,3,0
1551,9,3,3,1,0
1552,3,3,1,5,-1
1553,3,1,5,8,1
1554,1,5,8,2,1
1555,5,8,2,0,1
1556,8,2,0,5,0
1557,2,0,5,9,1
1558,0,5,9,9,0
1559,5,9,9,2,1
1560,9,9,2,3,1
1561,9,2,3,4,1
1562,2,3,4,7,-1
1563,3,4,7,0,1
1564,4,7,0,1,-1
1565,7,0,1,5,-1
1566,0,1,5,2,0
1567,1,5,2,6,-1
1568,5,2,6,2,1
1569,2,6,2,0,-1
1570,6,2,0,3,-1
1571,2,0,3,5,-1
1572,0,3,5,9,1
1573,3,5,9,1,0
1574,5,9,1,7,0
1575,9,1,7,1,0
1576,1,7,1,8,1
1577,7,1,8,0,-1
1578,1,8,0,0,-1
1579,8,0,0,3,1
1580,0,0,3,1,-1
1581,0,3,1,9,1
1582,3,1,9,9,1
1583,1,9,9,3,1
1584,9,9,3,2,0
1585,9,3,2,1,0
1586,3,2,1,1,0
1587,2,1,1,9,1
1588,1,1,9,2,1
1589,1,9,2,9,1
1590,9,2,9,4,-1
1591,2,9,4,6,-1
1592,9,4,6,1,0
1593,4,6,1,4,-1
1594,6,1,4,2,0
1595,1,4,2,9,1
1596,4,2,9,1,0
1597,2,9,1,9,1
1598,9,1,9,1,1
1599,1,9,1,6,-1
1600,9,1,6,3,-1
1601,1,6,3,8,1
1602,6,3,8,1,-1
1603,3,8,1,9,1
1604,8,1,9,1,0
1605,1,9,1,9,1
1606,9,1,9,1,-1
1607,1,9,1,0,-1
1608,9,1,0,2,1
1609,1,0,2,9,1
1610,0,2,9,6,0
1611,2,9,6,6,1
1612,9,6,6,9,1
1613,6,6,9,2,-1
1614,6,9,2,3,1
1615,9,2,3,2,1
1616,2,3,2,9,1
1617,3,2,9,1,0
1618,2,9,1,2,1
1619,9,1,2,5,-1
1620,1,2,5,3,1
1621,2,5,3,8,1
1622,5,3,8,3,0
1623,3,8,3,7,0
1624,8,3,7,7,0
1625,3,7,7,7,-1
1626,7,7,7,8,1
1627,7,7,8,4,-1
1628,7,8,4,9,1
1629,8,4,9,7,-1
1630,4,9,7,3,0
1631,9,7,3,4,-1
1632,7,3,4,5,0
1633,3,4,5,9,1
1634,4,5,9,2,1
1635,5,9,2,1,-1
1636,9,2,1,3,1
1637,2,1,3,7,0
1638,1,3,7,9,1
1639,3,7,9,6,1
1640,7,9,6,8,1
1641,9,6,8,6,-1
1642,6,8,6,8,0
1643,8,6,8,7,-1
1644,6,8,7,7,-1
1645,8,7,7,1,0
1646,7,7,1,0,-1
1647,7,1,0,4,-1
1648,1,0,4,2,1
1649,0,4,2,4,-1
1650,4,2,4,4,-1
1651,2,4,4,9,1
1652,4,4,9,6,1
1653,4,9,6,4,-1
1654,9,6,4,4,-1
1655,6,4,4,0,-1
1656,4,4,0,2,1
1657,4,0,2,9,1
1658,0,2,9,0,-1
1659,2,9,0,8,1
1660,9,0,8,0,-1
1661,0,8,0,4,-1
1662,8,0,4,3,1
1663,0,4,3,9,-1
1664,4,3,9,0,-1
1665,3,9,0,8,1
1666,9,0,8,3,1
1667,0,8,3,9,1
1668,8,3,9,1,0
1669,3,9,1,1,-1
1670,9,1,1,8,0
1671,1,1,8,6,-1
1672,1,8,6,7,0
1673,8,6,7,3,1
1674,6,7,3,2,1
1675,7,3,2,3,1
1676,3,2,3,9,1
1677,2,3,9,9,0
1678,3,9,9,2,1
1679,9,9,2,5,-1
1680,9,2,5,4,-1
1681,2,5,4,3,-1
1682,5,4,3,1,0
1683,4,3,1,6,-1
1684,3,1,6,8,1
1685,1,6,8,3,1
1686,6,8,3,4,1
1687,8,3,4,8,1
1688,3,4,8,8,0
1689,4,8,8,4,-1
1690,8,8,4,9,-1
1691,8,4,9,0,-1
1692,4,9,0,5,-1
1693,9,0,5,2,1
1694,0,5,2,3,1
1695,5,2,3,8,1
1696,2,3,8,8,1
1697,3,8,8,2,-1
1698,8,8,2,9,1
1699,8,2,9,7,-1
1700,2,9,7,2,1
1701,9,7,2,8,1
1702,7,2,8,6,-1
1703,2,8,6,2,0
1704,8,6,2,7,0
1705,6,2,7,9,1
1706,2,7,9,3,1
1707,7,9,3,4,-1
1708,9,3,4,8,1
1709,3,4,8,2,1
1710,4,8,2,7,0
1711,8,2,7,1,0
1712,2,7,1,8,1
1713,7,1,8,8,1
1714,1,8,8,3,1
1715,8,8,3,0,1
1716,8,3,0,3,1
1717,3,0,3,3,1
1718,0,3,3,7,0
1719,3,3,7,2,1
1720,3,7,2,6,-1
1721,7,2,6,7,0
1722,2,6,7,3,-1
1723,6,7,3,1,0
1724,7,3,1,8,1
1725,3,1,8,3,1
1726,1,8,3,9,1
1727,8,3,9,2,1
1728,3,9,2,9,1
1729,9,2,9,7,0
1730,2,9,7,2,1
1731,9,7,2,6,1
1732,7,2,6,4,-1
1733,2,6,4,3,1
1734,6,4,3,3,-1
1735,4,3,3,1,0
1736,3,3,1,8,1
1737,3,1,8,5,-1
1738,1,8,5,3,1
1739,8,5,3,8,0
1740,5,3,8,1,0
1741,3,8,1,6,-1
1742,8,1,6,9,0
1743,1,6,9,3,1
1744,6,9,3,7,0
1745,9,3,7,3,1
1746,3,7,3,7,-1
1747,7,3,7,3,-1
1748,3,7,3,5,-1
1749,7,3,5,1,0
1750,3,5,1,9,1
1751,5,1,9,1,0
1752,1,9,1,9,1
1753,9,1,9,2,1
1754,1,9,2,9,-1
1755,9,2,9,3,-1
1756,2,9,3,9,1
1757,9,3,9,9,0
1758,3,9,9,4,-1
1759,9,9,4,2,1
1760,9,4,2,6,0
1761,4,2,6,7,0
1762,2,6,7,8,1
1763,6,7,8,4,1
1764,7,8,4,3,0
1765,8,4,3,8,1
1766,4,3,8,9,1
1767,3,8,9,5,1
1768,8,9,5,8,0
1769,9,5,8,8,1
1770,5,8,8,3,1
1771,8,8,3,8,-1
1772,8,3,8,3,1
1773,3,8,3,9,1
1774,8,3,9,5,-1
1775,3,9,5,4,-1
1776,9,5,4,9,1
1777,5,4,9,5,1
1778,4,9,5,9,-1
1779,9,5,9,9,-1
1780,5,9,9,2,-1
1781,9,9,2,0,-1
1782,9,2,0,5,-1
1783,2,0,5,3,1
1784,0,5,3,9,1
1785,5,3,9,1,0
1786,3,9,1,1,0
1787,9,1,1,7,0
1788,1,1,7,1,-1
1789,1,7,1,3,1
1790,7,1,3,7,0
1791,1,3,7,3,1
1792,3,7,3,4,-1
1793,7,3,4,7,-1
1794,3,4,7,9,1
1795,4,7,9,3,1
1796,7,9,3,4,0
1797,9,3,4,9,-1
1798,3,4,9,5,-1
1799,4,9,5,4,1
1800,9,5,4,2,1
1801,5,4,2,8,1
1802,4,2,8,9,1
1803,2,8,9,4,-1
1804,8,9,4,4,-1
1805,9,4,4,4,1
1806,4,4,4,7,0
1807,4,4,7,3,-1
1808,4,7,3,3,1
1809,7,3,3,3,0
1810,3,3,3,7,-1
1811,3,3,7,8,1
1812,3,7,8,5,-1
1813,7,8,5,4,1
1814,8,5,4,2,1
1815,5,4,2,8,1
1816,4,2,8,9,1
1817,2,8,9,9,1
1818,8,9,9,5,0
1819,9,9,5,4,1
1820,9,5,4,1,1
1821,5,4,1,9,-1
1822,4,1,9,8,1
1823,1,9,8,8,1
1824,9,8,8,4,-1
1825,8,8,4,5,-1
1826,8,4,5,9,1
1827,4,5,9,6,-1
1828,5,9,6,7,0
1829,9,6,7,4,-1
1830,6,7,4,4,-1
1831,7,4,4,8,-1
1832,4,4,8,0,-1
1833,4,8,0,7,0
1834,8,0,7,4,-1
1835,0,7,4,7,0
1836,7,4,7,7,-1
1837,4,7,7,8,1
1838,7,7,8,0,-1
1839,7,8,0,1,0
1840,8,0,1,5,-1
1841,0,1,5,0,0
1842,1,5,0,5,-1
1843,5,0,5,7,0
1844,0,5,7,3,1
1845,5,7,3,9,1
1846,7,3,9,1,0
1847,3,9,1,2,1
1848,9,1,2,1,0
1849,1,2,1,2,1
1850,2,1,2,3,-1
1851,1,2,3,8,1
1852,2,3,8,3,1
1853,3,8,3,3,1
1854,8,3,3,5,-1
1855,3,3,5,2,1
1856,3,5,2,9,1
1857,5,2,9,5,-1
1858,2,9,5,9,1
1859,9,5,9,5,-1
1860,5,9,5,8,1
1861,9,5,8,3,1
1862,5,8,3,5,-1
1863,8,3,5,6,-1
1864,3,5,6,7,0
1865,5,6,7,1,-1
1866,6,7,1,5,-1
1867,7,1,5,3,0
1868,1,5,3,1,-1
1869,5,3,1,8,0
1870,3,1,8,4,0
1871,1,8,4,3,1
1872,8,4,3,9,1
1873,4,3,9,1,0
1874,3,9,1,4,-1
1875,9,1,4,8,1
1876,1,4,8,4,-1
1877,4,8,4,1,1
1878,8,4,1,3,1
1879,4,1,3,2,0
1880,1,3,2,0,-1
1881,3,2,0,2,1
1882,2,0,2,1,0
1883,0,2,1,3,-1
1884,2,1,3,4,1
1885,1,3,4,0,-1
1886,3,4,0,2,-1
1887,4,0,2,9,-1
1888,0,2,9,8,0
1889,2,9,8,5,-1
1890,9,8,5,1,0
1891,8,5,1,4,-1
1892,5,1,4,8,-1
1893,1,4,8,7,0
1894,4,8,7,6,1
1895,8,7,6,3,0
1896,7,6,3,3,1
1897,6,3,3,3,1
1898,3,3,3,2,1
1899,3,3,2,6,1
1900,3,2,6,7,0
1901,2,6,7,2,1
1902,6,7,2,9,1
1903,7,2,9,3,1
1904,2,9,3,1,-1
1905,9,3,1,7,-1
1906,3,1,7,2,-1
1907,1,7,2,9,-1
1908,7,2,9,4,-1
1909,2,9,4,3,1
1910,9,4,3,9,-1
1911,4,3,9,6,1
1912,3,9,6,8,0
1913,9,6,8,3,0
1914,6,8,3,9,1
1915,8,3,9,0,-1
1916,3,9,0,3,-1
1917,9,0,3,1,0
1918,0,3,1,9,1
1919,3,1,9,8,1
1920,1,9,8,3,-1
1921,9,8,3,8,1
1922,8,3,8,8,1
1923,3,8,8,3,1
1924,8,8,3,4,-1
1925,8,3,4,6,-1
1926,3,4,6,3,-1
1927,4,6,3,9,1
1928,6,3,9,5,0
1929,3,9,5,7,0
1930,9,5,7,5,-1
1931,5,7,5,5,-1
1932,7,5,5,7,0
1933,5,5,7,9,1
1934,5,7,9,3,1
1935,7,9,3,9,1
1936,9,3,9,8,-1
1937,3,9,8,1,-1
1938,9,8,1,4,-1
1939,8,1,4,0,0
1940,1,4,0,2,1
1941,4,0,2,1,0
1942,0,2,1,4,-1
1943,2,1,4,0,1
1944,1,4,0,8,1
1945,4,0,8,6,0
1946,0,8,6,4,-1
1947,8,6,4,7,0
1948,6,4,7,0,-1
1949,4,7,0,3,1
1950,7,0,3,7,-1
1951,0,3,7,2,0
1952,3,7,2,9,1
1953,7,2,9,1,0
1954,2,9,1,8,1
1955,9,1,8,0,-1
1956,1,8,0,1,0
1957,8,0,1,8,1
1958,0,1,8,1,0
1959,1,8,1,7,-1
1960,8,1,7,5,-1
1961,1,7,5,2,0
1962,7,5,2,2,0
1963,5,2,2,8,1
1964,2,2,8,3,1
1965,2,8,3,6,-1
1966,8,3,6,3,1
1967,3,6,3,9,1
1968,6,3,9,1,0
1969,3,9,1,4,-1
1970,9,1,4,8,1
1971,1,4,8,0,-1
1972,4,8,0,1,0
1973,8,0,1,1,0
1974,0,1,1,9,1
1975,1,1,9,9,1
1976,1,9,9,0,-1
1977,9,9,0,1,-1
1978,9,0,1,0,-1
1979,0,1,0,9,1
1980,1,0,9,2,1
1981,0,9,2,2,0
1982,9,2,2,8,1
1983,2,2,8,3,1
1984,2,8,3,8,1
1985,8,3,8,9,1
1986,3,8,9,0,-1
1987,8,9,0,9,1
1988,9,0,9,4,-1
1989,0,9,4,8,1
1990,9,4,8,9,-1
1991,4,8,9,2,1
1992,8,9,2,3,-1
1993,9,2,3,8,0
1994,2,3,8,4,1
1995,3,8,4,0,0
1996,8,4,0,0,-1
1997,4,0,0,7,-1
1998,0,0,7,5,-1
1999,0,7,5,0,0
2000,7,5,0,3,1
2001,5,0,3,1,0
2002,0,3,1,7,0
2003,3,1,7,2,1
2004,1,7,2,9,1
2005,7,2,9,5,-1
2006,2,9,5,8,1
2007,9,5,8,8,0
2008,5,8,8,3,1
2009,8,8,3,9,1
2010,8,3,9,8,-1
2011,3,9,8,3,1
2012,9,8,3,4,-1
2013,8,3,4,9,1
2014,3,4,9,8,1
2015,4,9,8,0,0
2016,9,8,0,3,1
2017,8,0,3,6,-1
2018,0,3,6,9,-1
2019,3,6,9,4,-1
2020,6,9,4,0,-1
2021,9,4,0,0,-1
2022,4,0,0,6,-1
2023,0,0,6,2,1
2024,0,6,2,7,1
2025,6,2,7,3,-1
2026,2,7,3,2,1
2027,7,3,2,3,1
2028,3,2,3,3,1
2029,2,3,3,9,1
2030,3,3,9,2,1
2031,3,9,2,2,0
2032,9,2,2,6,-1
2033,2,2,6,1,0
2034,2,6,1,5,-1
2035,6,1,5,8,1
2036,1,5,8,1,0
2037,5,8,1,3,-1
2038,8,1,3,2,1
2039,1,3,2,9,1
2040,3,2,9,1,-1
2041,2,9,1,8,0
2042,9,1,8,8,0
2043,1,8,8,9,1
2044,8,8,9,6,-1
2045,8,9,6,4,1
2046,9,6,4,3,-1
2047,6,4,3,8,0
2048,4,3,8,8,1
2049,3,8,8,3,-1
2050,8,8,3,2,1
2051,8,3,2,5,-1
2052,3,2,5,8,1
2053,2,5,8,3,1
2054,5,8,3,4,-1
2055,8,3,4,3,1
2056,3,4,3,9,1
2057,4,3,9,8,1
2058,3,9,8,7,0
2059,9,8,7,1,-1
2060,8,7,1,8,0
2061,7,1,8,4,-1
2062,1,8,4,2,0
2063,8,4,2,7,0
2064,4,2,7,9,-1
2065,2,7,9,7,0
2066,7,9,7,8,1
2067,9,7,8,8,-1
2068,7,8,8,1,0
2069,8,8,1,2,1
2070,8,1,2,5,1
2071,1,2,5,3,1
2072,2,5,3,4,-1
2073,5,3,4,9,1
2074,3,4,9,3,1
2075,4,9,3,7,0
2076,9,3,7,9,1
2077,3,7,9,9,1
2078,7,9,9,8,1
2079,9,9,8,7,0
2080,9,8,7,9,0
2081,8,7,9,6,-1
2082,7,9,6,0,-1
2083,9,6,0,8,1
2084,6,0,8,8,0
2085,0,8,8,3,1
2086,8,8,3,9,1
2087,8,3,9,0,-1
2088,3,9,0,2,1
2089,9,0,2,6,-1
2090,0,2,6,8,1
2091,2,6,8,3,1
2092,6,8,3,3,-1
2093,8,3,3,8,1
2094,3,3,8,3,-1
2095,3,8,3,2,1
2096,8,3,2,6,-1
2097,3,2,6,8,-1
2098,2,6,8,6,-1
2099,6,8,6,5,-1
2100,8,6,5,9,1
2101,6,5,9,2,0
2102,5,9,2,0,-1
2103,9,2,0,2,-1
2104,2,0,2,2,1
2105,0,2,2,2,0
2106,2,2,2,5,-1
2107,2,2,5,8,1
2108,2,5,8,5,-1
2109,5,8,5,7,0
2110,8,5,7,3,1
2111,5,7,3,9,1
2112,7,3,9,8,1
2113,3,9,8,7,0
2114,9,8,7,3,0
2115,8,7,3,5,-1
2116,7,3,5,9,1
2117,3,5,9,8,1
2118,5,9,8,2,1
2119,9,8,2,9,1
2120,8,2,9,9,1
2121,2,9,9,8,1
2122,9,9,8,4,1
2123,9,8,4,2,1
2124,8,4,2,0,-1
2125,4,2,0,2,1
2126,2,0,2,2,1
2127,0,2,2,5,0
2128,2,2,5,3,1
2129,2,5,3,2,1
2130,5,3,2,8,1
2131,3,2,8,9,1
2132,2,8,9,9,-1
2133,8,9,9,2,0
2134,9,9,2,8,1
2135,9,2,8,2,1
2136,2,8,2,2,0
2137,8,2,2,8,-1
2138,2,2,8,7,-1
2139,2,8,7,2,1
2140,8,7,2,2,0
2141,7,2,2,9,1
2142,2,2,9,3,1
2143,2,9,3,7,0
2144,9,3,7,8,1
2145,3,7,8,9,-1
2146,7,8,9,2,1
2147,8,9,2,3,1
2148,9,2,3,2,1
2149,2,3,2,5,1
2150,3,2,5,9,-1
2151,2,5,9,2,1
2152,5,9,2,2,0
2153,9,2,2,1,0
2154,2,2,1,2,1
2155,2,1,2,3,1
2156,1,2,3,3,1
2157,2,3,3,9,1
2158,3,3,9,8,0
2159,3,9,8,1,1
2160,9,8,1,0,0
2161,8,1,0,1,-1
2162,1,0,1,8,1
2163,0,1,8,2,0
2164,1,8,2,3,-1
2165,8,2,3,5,1
2166,2,3,5,0,-1
2167,3,5,0,5,-1
2168,5,0,5,2,1
2169,0,5,2,4,-1
2170,5,2,4,0,-1
2171,2,4,0,9,1
